TaskID,任务类型,源区域,目标区域,到达小时,开工小时,完成小时,等待_h,时延_ms,是否迁移
46,RealTimeInference,RegionA,RegionA,1292,1292,1298.15,0.0,5.0,False
47,BatchInference,RegionB,RegionB,1096,1096,1099.9333333333334,0.0,5.0,False
48,RealTimeInference,RegionB,RegionB,864,864,866.3333333333334,0.0,5.0,False
49,AITraining,RegionE,RegionA,1288,1288,1291.7833333333333,0.0,78.0,True
50,RealTimeInference,RegionC,RegionC,2044,2044,2050.133333333333,0.0,5.0,False
51,BatchInference,RegionF,RegionF,1879,1879,1879.4,0.0,5.0,False
52,RealTimeInference,RegionA,RegionA,1084,1084,1090.4833333333333,0.0,5.0,False
53,RealTimeInference,RegionA,RegionA,1010,1010,1011.2,0.0,5.0,False
54,AITraining,RegionD,RegionD,2299,2299,2303.1666666666665,0.0,5.0,False
55,AITraining,RegionE,RegionB,1076,1076,1077.75,0.0,74.0,True
56,AITraining,RegionE,RegionA,2394,2394,2398.0,0.0,78.0,True
57,BatchInference,RegionE,RegionE,2390,2390,2393.0,0.0,5.0,False
58,BatchInference,RegionF,RegionC,1482,1482,1484.8166666666666,0.0,76.0,True
59,RealTimeInference,RegionA,RegionA,566,566,570.2,0.0,5.0,False
60,AITraining,RegionD,RegionD,2021,2021,2022.25,0.0,5.0,False
61,RealTimeInference,RegionB,RegionB,192,192,193.18333333333334,0.0,5.0,False
62,RealTimeInference,RegionB,RegionB,626,626,630.8833333333333,0.0,5.0,False
63,AITraining,RegionE,RegionE,655,655,655.8833333333333,0.0,5.0,False
64,AITraining,RegionF,RegionF,1729,1729,1734.6666666666667,0.0,5.0,False
65,AITraining,RegionA,RegionA,260,260,264.0,0.0,5.0,False
66,BatchInference,RegionA,RegionA,1563,1563,1569.4333333333334,0.0,5.0,False
67,AITraining,RegionD,RegionD,1917,1917,1919.1666666666667,0.0,5.0,False
68,AITraining,RegionD,RegionD,1029,1029,1033.4666666666667,0.0,5.0,False
69,AITraining,RegionE,RegionA,47,47,49.43333333333333,0.0,78.0,True
70,AITraining,RegionF,RegionF,469,469,472.9,0.0,5.0,False
71,AITraining,RegionF,RegionF,2199,2199,2202.016666666667,0.0,5.0,False
72,BatchInference,RegionA,RegionA,1393,1393,1399.3833333333334,0.0,5.0,False
73,RealTimeInference,RegionA,RegionA,1202,1202,1204.0333333333333,0.0,5.0,False
74,BatchInference,RegionC,RegionC,647,647,648.0166666666667,0.0,5.0,False
75,BatchInference,RegionD,RegionD,13,13,19.583333333333332,0.0,5.0,False
76,AITraining,RegionE,RegionB,1078,1078,1080.0333333333333,0.0,74.0,True
77,AITraining,RegionF,RegionF,731,731,734.2666666666667,0.0,5.0,False
78,AITraining,RegionA,RegionA,435,435,438.81666666666666,0.0,5.0,False
79,AITraining,RegionD,RegionD,1222,1222,1225.8833333333334,0.0,5.0,False
80,AITraining,RegionD,RegionD,2079,2079,2081.25,0.0,5.0,False
81,AITraining,RegionD,RegionD,814,814,817.0166666666667,0.0,5.0,False
82,RealTimeInference,RegionB,RegionB,1531,1531,1534.45,0.0,5.0,False
83,RealTimeInference,RegionC,RegionC,2209,2209,2212.5333333333333,0.0,5.0,False
84,AITraining,RegionF,RegionB,2,2,6.4,0.0,79.0,True
85,AITraining,RegionB,RegionB,1327,1327,1332.5666666666666,0.0,5.0,False
86,BatchInference,RegionB,RegionB,79,79,82.45,0.0,5.0,False
87,RealTimeInference,RegionB,RegionB,1486,1486,1490.15,0.0,5.0,False
88,BatchInference,RegionC,RegionC,980,980,983.5,0.0,5.0,False
89,RealTimeInference,RegionC,RegionC,986,986,991.5833333333334,0.0,5.0,False
90,AITraining,RegionF,RegionF,322,322,324.6166666666667,0.0,5.0,False
91,RealTimeInference,RegionF,RegionE,1990,1990,1995.9166666666667,0.0,18.0,True
92,RealTimeInference,RegionA,RegionA,2181,2181,2183.616666666667,0.0,5.0,False
93,RealTimeInference,RegionA,RegionA,525,525,527.2833333333333,0.0,5.0,False
94,AITraining,RegionD,RegionD,1946,1946,1952.15,0.0,5.0,False
95,AITraining,RegionE,RegionA,676,676,678.6666666666666,0.0,78.0,True
96,BatchInference,RegionE,RegionB,2161,2161,2165.5333333333333,0.0,74.0,True
97,AITraining,RegionF,RegionF,1733,1733,1735.0166666666667,0.0,5.0,False
98,RealTimeInference,RegionA,RegionA,2208,2208,2214.3,0.0,5.0,False
99,AITraining,RegionD,RegionD,823,823,827.3833333333333,0.0,5.0,False
100,AITraining,RegionD,RegionD,1276,1276,1276.7666666666667,0.0,5.0,False
