TaskID,任务类型,源区域,目标区域,到达小时,开工小时,完成小时,等待_h,时延_ms,是否迁移
129,RealTimeInference,RegionC,RegionA,779,779,781.8333333333334,0.0,15.0,True
130,AITraining,RegionF,RegionE,1837,1837,1837.45,0.0,18.0,True
131,RealTimeInference,RegionA,RegionA,1728,1728,1729.1166666666666,0.0,5.0,False
132,RealTimeInference,RegionA,RegionB,1140,1140,1144.8166666666666,0.0,12.0,True
133,BatchInference,RegionB,RegionB,1023,1023,1028.85,0.0,5.0,False
134,RealTimeInference,RegionB,RegionA,1815,1815,1817.2666666666667,0.0,12.0,True
135,AITraining,RegionE,RegionA,401,401,407.5833333333333,0.0,78.0,True
136,RealTimeInference,RegionC,RegionB,2214,2214,2215.883333333333,0.0,14.0,True
137,RealTimeInference,RegionA,RegionC,382,382,387.1333333333333,0.0,15.0,True
138,RealTimeInference,RegionA,RegionB,681,681,681.8,0.0,12.0,True
139,BatchInference,RegionB,RegionB,1989,1989,1989.5833333333333,0.0,5.0,False
140,BatchInference,RegionC,RegionC,875,875,875.3666666666667,0.0,5.0,False
141,BatchInference,RegionD,RegionD,240,240,240.75,0.0,5.0,False
142,RealTimeInference,RegionC,RegionC,1552,1552,1557.5,0.0,5.0,False
143,RealTimeInference,RegionD,RegionD,1599,1599,1601.5166666666667,0.0,5.0,False
144,BatchInference,RegionA,RegionA,1863,1863,1865.5333333333333,0.0,5.0,False
145,BatchInference,RegionB,RegionA,1732,1732,1736.95,0.0,12.0,True
146,AITraining,RegionD,RegionB,2276,2276,2281.85,0.0,60.0,True
147,AITraining,RegionE,RegionA,1993,1993,1996.25,0.0,78.0,True
148,RealTimeInference,RegionC,RegionB,777,777,779.2333333333333,0.0,14.0,True
149,BatchInference,RegionE,RegionA,891,891,893.9833333333333,0.0,78.0,True
150,RealTimeInference,RegionF,RegionF,2372,2372,2373.05,0.0,5.0,False
151,AITraining,RegionC,RegionC,2220,2220,2221.8333333333335,0.0,5.0,False
152,RealTimeInference,RegionA,RegionA,1284,1284,1285.0333333333333,0.0,5.0,False
153,RealTimeInference,RegionB,RegionA,205,205,206.86666666666667,0.0,12.0,True
154,AITraining,RegionE,RegionF,1952,1952,1958.2333333333333,0.0,18.0,True
155,AITraining,RegionF,RegionD,2175,2175,2181.0666666666666,0.0,25.0,True
156,RealTimeInference,RegionD,RegionD,232,232,237.28333333333333,0.0,5.0,False
157,AITraining,RegionB,RegionB,328,328,334.31666666666666,0.0,5.0,False
158,RealTimeInference,RegionA,RegionA,280,280,282.6,0.0,5.0,False
159,AITraining,RegionD,RegionD,278,278,283.46666666666664,0.0,5.0,False
160,AITraining,RegionE,RegionA,963,963,964.1166666666667,0.0,78.0,True
161,BatchInference,RegionD,RegionD,491,491,493.1,0.0,5.0,False
162,AITraining,RegionF,RegionA,1008,1008,1010.2666666666667,0.0,82.0,True
163,AITraining,RegionF,RegionB,162,162,164.3,0.0,79.0,True
164,AITraining,RegionC,RegionB,335,335,335.1666666666667,0.0,14.0,True
165,BatchInference,RegionB,RegionA,2390,2390,2391.75,0.0,12.0,True
166,AITraining,RegionD,RegionD,2141,2141,2145.1,0.0,5.0,False
167,BatchInference,RegionD,RegionD,1068,1068,1071.3,0.0,5.0,False
168,RealTimeInference,RegionC,RegionB,1286,1286,1287.3,0.0,14.0,True
169,RealTimeInference,RegionC,RegionC,1087,1087,1088.4166666666667,0.0,5.0,False
170,BatchInference,RegionA,RegionA,536,536,537.5833333333334,0.0,5.0,False
171,AITraining,RegionD,RegionC,1228,1228,1231.8166666666666,0.0,58.0,True
172,BatchInference,RegionB,RegionB,1295,1295,1296.7166666666667,0.0,5.0,False
173,RealTimeInference,RegionB,RegionB,38,38,41.55,0.0,5.0,False
174,BatchInference,RegionD,RegionD,2306,2306,2311.8333333333335,0.0,5.0,False
175,RealTimeInference,RegionC,RegionA,300,300,304.3833333333333,0.0,15.0,True
176,AITraining,RegionF,RegionE,873,873,873.5333333333333,0.0,18.0,True
177,AITraining,RegionC,RegionE,1086,1086,1091.5666666666666,0.0,70.0,True
178,RealTimeInference,RegionA,RegionB,1429,1429,1432.15,0.0,12.0,True
179,RealTimeInference,RegionB,RegionA,1000,1000,1004.3166666666667,0.0,12.0,True
180,BatchInference,RegionD,RegionD,1167,1167,1168.75,0.0,5.0,False
181,RealTimeInference,RegionC,RegionB,1794,1794,1794.2166666666667,0.0,14.0,True
182,AITraining,RegionF,RegionA,1239,1239,1244.75,0.0,82.0,True
183,AITraining,RegionA,RegionA,2166,2166,2172.55,0.0,5.0,False
184,RealTimeInference,RegionA,RegionB,2271,2271,2273.6833333333334,0.0,12.0,True
185,BatchInference,RegionB,RegionB,424,424,426.8666666666667,0.0,5.0,False
186,RealTimeInference,RegionB,RegionB,1083,1083,1086.1333333333334,0.0,5.0,False
187,RealTimeInference,RegionB,RegionA,438,438,443.53333333333336,0.0,12.0,True
188,AITraining,RegionF,RegionD,2266,2266,2268.95,0.0,25.0,True
189,RealTimeInference,RegionE,RegionE,1115,1115,1115.8833333333334,0.0,5.0,False
190,BatchInference,RegionA,RegionE,862,878,879.7333333333333,16.0,78.0,True
191,AITraining,RegionD,RegionD,1404,1404,1408.3666666666666,0.0,5.0,False
192,RealTimeInference,RegionB,RegionC,1081,1081,1084.7333333333333,0.0,14.0,True
193,AITraining,RegionE,RegionD,2001,2001,2005.55,0.0,22.0,True
194,BatchInference,RegionD,RegionD,208,208,210.06666666666666,0.0,5.0,False
195,RealTimeInference,RegionC,RegionB,1734,1734,1737.4166666666667,0.0,14.0,True
196,BatchInference,RegionA,RegionA,180,180,186.41666666666666,0.0,5.0,False
197,RealTimeInference,RegionA,RegionB,1366,1366,1370.7666666666667,0.0,12.0,True
198,RealTimeInference,RegionA,RegionC,1072,1072,1078.1,0.0,15.0,True
199,RealTimeInference,RegionB,RegionA,1809,1809,1812.35,0.0,12.0,True
200,AITraining,RegionE,RegionA,1751,1751,1751.75,0.0,78.0,True
201,AITraining,RegionF,RegionA,39,39,40.75,0.0,82.0,True
202,RealTimeInference,RegionD,RegionD,308,308,311.8833333333333,0.0,5.0,False
203,AITraining,RegionB,RegionA,610,610,616.3,0.0,12.0,True
204,AITraining,RegionD,RegionD,147,147,151.8,0.0,5.0,False
205,BatchInference,RegionB,RegionA,2385,2385,2389.9166666666665,0.0,12.0,True
206,AITraining,RegionE,RegionB,606,644,645.1833333333333,38.0,74.0,True
207,BatchInference,RegionD,RegionD,522,522,525.7666666666667,0.0,5.0,False
208,RealTimeInference,RegionC,RegionC,1262,1262,1265.2666666666667,0.0,5.0,False
209,BatchInference,RegionF,RegionD,163,163,164.81666666666666,0.0,25.0,True
210,BatchInference,RegionA,RegionB,860,860,864.0333333333333,0.0,12.0,True
211,AITraining,RegionD,RegionD,1022,1022,1026.5666666666666,0.0,5.0,False
212,AITraining,RegionD,RegionD,421,421,424.5833333333333,0.0,5.0,False
213,BatchInference,RegionD,RegionD,2293,2293,2299.266666666667,0.0,5.0,False
214,BatchInference,RegionD,RegionB,633,633,634.3,0.0,60.0,True
215,RealTimeInference,RegionD,RegionD,665,665,665.5666666666667,0.0,5.0,False
216,RealTimeInference,RegionA,RegionB,1688,1688,1689.0333333333333,0.0,12.0,True
217,RealTimeInference,RegionA,RegionA,734,734,735.1,0.0,5.0,False
218,AITraining,RegionD,RegionC,1360,1360,1363.1666666666667,0.0,58.0,True
219,BatchInference,RegionC,RegionB,1016,1016,1019.8666666666667,0.0,14.0,True
220,BatchInference,RegionD,RegionD,652,652,655.7333333333333,0.0,5.0,False
221,AITraining,RegionF,RegionF,442,442,447.6666666666667,0.0,5.0,False
222,BatchInference,RegionF,RegionB,158,158,159.41666666666666,0.0,79.0,True
223,BatchInference,RegionA,RegionB,911,911,915.3666666666667,0.0,12.0,True
224,RealTimeInference,RegionA,RegionB,1885,1885,1888.05,0.0,12.0,True
225,BatchInference,RegionC,RegionB,1250,1250,1252.9833333333333,0.0,14.0,True
226,RealTimeInference,RegionB,RegionC,913,913,917.8666666666667,0.0,14.0,True
227,RealTimeInference,RegionC,RegionB,791,791,791.2333333333333,0.0,14.0,True
228,BatchInference,RegionF,RegionD,1344,1344,1349.8,0.0,25.0,True
229,BatchInference,RegionA,RegionA,284,284,289.5,0.0,5.0,False
230,BatchInference,RegionA,RegionB,1438,1438,1443.6,0.0,12.0,True
231,AITraining,RegionD,RegionD,2086,2086,2088.35,0.0,5.0,False
232,BatchInference,RegionC,RegionD,2196,2196,2200.35,0.0,58.0,True
233,BatchInference,RegionD,RegionD,113,113,119.21666666666667,0.0,5.0,False
234,RealTimeInference,RegionC,RegionB,1069,1069,1070.6666666666667,0.0,14.0,True
235,RealTimeInference,RegionE,RegionF,2378,2378,2378.4666666666667,0.0,18.0,True
236,BatchInference,RegionA,RegionA,156,156,159.03333333333333,0.0,5.0,False
237,RealTimeInference,RegionA,RegionA,1779,1779,1781.6166666666666,0.0,5.0,False
238,BatchInference,RegionC,RegionB,1284,1284,1290.5333333333333,0.0,14.0,True
239,BatchInference,RegionD,RegionD,2094,2094,2094.1666666666665,0.0,5.0,False
240,RealTimeInference,RegionC,RegionC,1577,1577,1582.95,0.0,5.0,False
241,AITraining,RegionF,RegionE,778,778,781.3333333333334,0.0,18.0,True
242,BatchInference,RegionA,RegionA,181,181,186.35,0.0,5.0,False
243,AITraining,RegionD,RegionE,1786,1786,1788.1,0.0,22.0,True
244,RealTimeInference,RegionA,RegionB,2129,2129,2129.883333333333,0.0,12.0,True
245,AITraining,RegionD,RegionA,807,807,812.4333333333333,0.0,65.0,True
246,BatchInference,RegionD,RegionD,1766,1766,1767.4833333333333,0.0,5.0,False
247,RealTimeInference,RegionC,RegionB,1352,1352,1355.5333333333333,0.0,14.0,True
248,AITraining,RegionF,RegionE,1285,1285,1288.9333333333334,0.0,18.0,True
249,AITraining,RegionB,RegionA,510,520,520.9333333333333,10.0,12.0,True
250,AITraining,RegionD,RegionE,1230,1230,1230.3833333333334,0.0,22.0,True
251,AITraining,RegionD,RegionD,1266,1266,1266.1666666666667,0.0,5.0,False
252,AITraining,RegionE,RegionB,1672,1672,1674.55,0.0,74.0,True
253,BatchInference,RegionD,RegionD,1648,1648,1653.65,0.0,5.0,False
254,AITraining,RegionF,RegionF,1211,1211,1217.1166666666666,0.0,5.0,False
255,AITraining,RegionF,RegionA,521,521,527.3666666666667,0.0,82.0,True
256,RealTimeInference,RegionA,RegionB,1722,1722,1723.65,0.0,12.0,True
257,AITraining,RegionD,RegionD,1552,1552,1557.4166666666667,0.0,5.0,False
258,AITraining,RegionD,RegionE,712,712,715.8166666666667,0.0,22.0,True
259,AITraining,RegionE,RegionD,2331,2331,2334.95,0.0,22.0,True
260,BatchInference,RegionE,RegionF,1663,1663,1666.6833333333334,0.0,18.0,True
261,AITraining,RegionF,RegionB,1,1,5.15,0.0,79.0,True
262,BatchInference,RegionA,RegionB,1175,1175,1175.7333333333333,0.0,12.0,True
263,RealTimeInference,RegionA,RegionB,1760,1760,1761.5166666666667,0.0,12.0,True
264,AITraining,RegionD,RegionC,1319,1388,1388.3166666666666,69.0,58.0,True
265,BatchInference,RegionC,RegionA,1809,1809,1815.2333333333333,0.0,15.0,True
266,BatchInference,RegionD,RegionE,875,875,879.9666666666667,0.0,22.0,True
267,AITraining,RegionF,RegionD,1938,1938,1941.8833333333334,0.0,25.0,True
268,AITraining,RegionF,RegionA,695,695,699.6,0.0,82.0,True
269,AITraining,RegionC,RegionD,347,347,350.76666666666665,0.0,58.0,True
270,BatchInference,RegionB,RegionB,2111,2111,2112.7833333333333,0.0,5.0,False
271,AITraining,RegionD,RegionD,1372,1372,1378.5666666666666,0.0,5.0,False
272,RealTimeInference,RegionB,RegionB,962,962,962.25,0.0,5.0,False
273,AITraining,RegionE,RegionD,1271,1271,1274.4333333333334,0.0,22.0,True
274,RealTimeInference,RegionC,RegionB,815,815,821.1166666666667,0.0,14.0,True
275,RealTimeInference,RegionA,RegionC,100,100,100.53333333333333,0.0,15.0,True
276,RealTimeInference,RegionA,RegionA,1002,1002,1004.9,0.0,5.0,False
277,BatchInference,RegionB,RegionC,298,298,299.53333333333336,0.0,14.0,True
278,BatchInference,RegionC,RegionC,1697,1697,1698.45,0.0,5.0,False
279,AITraining,RegionE,RegionE,2357,2357,2357.1666666666665,0.0,5.0,False
280,RealTimeInference,RegionC,RegionC,1572,1572,1575.5666666666666,0.0,5.0,False
281,BatchInference,RegionF,RegionD,1636,1636,1642.3,0.0,25.0,True
282,RealTimeInference,RegionA,RegionB,604,604,604.8,0.0,12.0,True
283,AITraining,RegionD,RegionA,22,22,24.85,0.0,65.0,True
284,RealTimeInference,RegionB,RegionA,1741,1741,1747.4666666666667,0.0,12.0,True
285,RealTimeInference,RegionB,RegionA,720,720,721.05,0.0,12.0,True
286,AITraining,RegionE,RegionE,2121,2121,2124.85,0.0,5.0,False
287,BatchInference,RegionE,RegionE,205,205,209.4,0.0,5.0,False
288,AITraining,RegionA,RegionD,1020,1020,1023.9666666666667,0.0,65.0,True
289,RealTimeInference,RegionA,RegionB,1869,1869,1870.25,0.0,12.0,True
290,RealTimeInference,RegionA,RegionB,1903,1903,1904.8666666666666,0.0,12.0,True
291,AITraining,RegionD,RegionC,2175,2175,2178.9166666666665,0.0,58.0,True
292,AITraining,RegionE,RegionC,1299,1334,1335.7833333333333,35.0,70.0,True
293,BatchInference,RegionE,RegionA,2067,2067,2072.733333333333,0.0,78.0,True
294,BatchInference,RegionF,RegionD,2244,2244,2249.2833333333333,0.0,25.0,True
295,BatchInference,RegionA,RegionB,651,651,656.7333333333333,0.0,12.0,True
296,AITraining,RegionD,RegionD,1944,1944,1945.9166666666667,0.0,5.0,False
297,BatchInference,RegionC,RegionC,1061,1061,1063.3666666666666,0.0,5.0,False
298,RealTimeInference,RegionB,RegionA,1135,1135,1137.45,0.0,12.0,True
299,AITraining,RegionE,RegionA,1984,1984,1989.65,0.0,78.0,True
300,AITraining,RegionF,RegionA,979,979,984.8166666666667,0.0,82.0,True
301,BatchInference,RegionA,RegionB,1801,1801,1805.5166666666667,0.0,12.0,True
302,RealTimeInference,RegionA,RegionA,1170,1170,1173.5666666666666,0.0,5.0,False
303,RealTimeInference,RegionA,RegionA,1112,1112,1116.15,0.0,5.0,False
304,BatchInference,RegionC,RegionB,1309,1309,1311.0,0.0,14.0,True
305,AITraining,RegionE,RegionA,330,330,336.3833333333333,0.0,78.0,True
306,RealTimeInference,RegionC,RegionA,617,617,620.2166666666667,0.0,15.0,True
307,RealTimeInference,RegionD,RegionD,1568,1568,1574.0166666666667,0.0,5.0,False
308,AITraining,RegionB,RegionB,625,625,626.7,0.0,5.0,False
309,AITraining,RegionD,RegionD,876,876,877.1666666666666,0.0,5.0,False
310,RealTimeInference,RegionB,RegionB,1699,1699,1703.7666666666667,0.0,5.0,False
311,BatchInference,RegionC,RegionC,1355,1355,1356.6833333333334,0.0,5.0,False
312,AITraining,RegionE,RegionE,1908,1908,1908.5166666666667,0.0,5.0,False
313,BatchInference,RegionE,RegionD,255,255,257.3666666666667,0.0,22.0,True
314,RealTimeInference,RegionF,RegionF,1720,1720,1725.9166666666667,0.0,5.0,False
315,BatchInference,RegionA,RegionA,2392,2392,2393.45,0.0,5.0,False
316,AITraining,RegionD,RegionE,80,80,81.36666666666666,0.0,22.0,True
317,AITraining,RegionD,RegionF,1558,1643,1643.9333333333334,85.0,25.0,True
318,BatchInference,RegionD,RegionD,24,24,29.983333333333334,0.0,5.0,False
319,BatchInference,RegionE,RegionA,1223,1223,1223.95,0.0,78.0,True
320,BatchInference,RegionF,RegionC,1716,1716,1721.0166666666667,0.0,76.0,True
321,AITraining,RegionB,RegionB,2236,2236,2238.0333333333333,0.0,5.0,False
322,AITraining,RegionD,RegionD,903,903,906.15,0.0,5.0,False
323,BatchInference,RegionB,RegionE,898,898,900.2666666666667,0.0,74.0,True
324,BatchInference,RegionC,RegionD,1785,1791,1791.6166666666666,6.0,58.0,True
325,BatchInference,RegionD,RegionD,118,118,124.58333333333333,0.0,5.0,False
326,BatchInference,RegionE,RegionD,1376,1376,1376.3833333333334,0.0,22.0,True
327,AITraining,RegionF,RegionE,1656,1656,1662.3333333333333,0.0,18.0,True
328,AITraining,RegionC,RegionA,676,676,678.0,0.0,15.0,True
329,BatchInference,RegionB,RegionA,522,522,526.1333333333333,0.0,12.0,True
330,AITraining,RegionD,RegionC,2187,2187,2192.05,0.0,58.0,True
331,RealTimeInference,RegionB,RegionB,1613,1613,1616.35,0.0,5.0,False
332,AITraining,RegionE,RegionD,2311,2311,2311.616666666667,0.0,22.0,True
333,AITraining,RegionF,RegionB,111,111,115.7,0.0,79.0,True
334,RealTimeInference,RegionA,RegionA,1755,1755,1757.25,0.0,5.0,False
335,RealTimeInference,RegionA,RegionA,1891,1891,1893.5666666666666,0.0,5.0,False
336,RealTimeInference,RegionA,RegionA,205,205,205.56666666666666,0.0,5.0,False
337,BatchInference,RegionC,RegionC,1552,1552,1553.2666666666667,0.0,5.0,False
338,BatchInference,RegionD,RegionD,866,866,868.5833333333334,0.0,5.0,False
339,BatchInference,RegionE,RegionB,1338,1338,1340.0,0.0,74.0,True
340,BatchInference,RegionF,RegionF,1552,1552,1556.55,0.0,5.0,False
