TaskID,任务类型,源区域,目标区域,到达小时,开工小时,完成小时,等待_h,时延_ms,是否迁移
46,RealTimeInference,RegionA,RegionA,1292,1292,1298.15,0.0,5.0,False
47,BatchInference,RegionB,RegionB,1096,1096,1099.9333333333334,0.0,5.0,False
48,RealTimeInference,RegionB,RegionB,864,864,866.3333333333334,0.0,5.0,False
49,AITraining,RegionE,RegionE,1288,1288,1291.7833333333333,0.0,5.0,False
50,RealTimeInference,RegionC,RegionC,2044,2044,2050.133333333333,0.0,5.0,False
51,BatchInference,RegionF,RegionF,1879,1879,1879.4,0.0,5.0,False
52,RealTimeInference,RegionA,RegionA,1084,1084,1090.4833333333333,0.0,5.0,False
53,RealTimeInference,RegionA,RegionA,1010,1010,1011.2,0.0,5.0,False
54,AITraining,RegionD,RegionD,2299,2299,2303.1666666666665,0.0,5.0,False
55,AITraining,RegionE,RegionE,1076,1076,1077.75,0.0,5.0,False
56,AITraining,RegionE,RegionE,2394,2394,2398.0,0.0,5.0,False
57,BatchInference,RegionE,RegionE,2390,2390,2393.0,0.0,5.0,False
58,BatchInference,RegionF,RegionF,1482,1482,1484.8166666666666,0.0,5.0,False
59,RealTimeInference,RegionA,RegionA,566,566,570.2,0.0,5.0,False
60,AITraining,RegionD,RegionD,2021,2021,2022.25,0.0,5.0,False
61,RealTimeInference,RegionB,RegionB,192,192,193.18333333333334,0.0,5.0,False
62,RealTimeInference,RegionB,RegionB,626,626,630.8833333333333,0.0,5.0,False
63,AITraining,RegionE,RegionE,655,655,655.8833333333333,0.0,5.0,False
64,AITraining,RegionF,RegionF,1729,1729,1734.6666666666667,0.0,5.0,False
65,AITraining,RegionA,RegionA,260,260,264.0,0.0,5.0,False
66,BatchInference,RegionA,RegionA,1563,1563,1569.4333333333334,0.0,5.0,False
67,AITraining,RegionD,RegionD,1917,1917,1919.1666666666667,0.0,5.0,False
68,AITraining,RegionD,RegionD,1029,1029,1033.4666666666667,0.0,5.0,False
69,AITraining,RegionE,RegionE,47,47,49.43333333333333,0.0,5.0,False
70,AITraining,RegionF,RegionF,469,469,472.9,0.0,5.0,False
71,AITraining,RegionF,RegionF,2199,2199,2202.016666666667,0.0,5.0,False
72,BatchInference,RegionA,RegionA,1393,1393,1399.3833333333334,0.0,5.0,False
73,RealTimeInference,RegionA,RegionA,1202,1202,1204.0333333333333,0.0,5.0,False
74,BatchInference,RegionC,RegionC,647,647,648.0166666666667,0.0,5.0,False
75,BatchInference,RegionD,RegionD,13,13,19.583333333333332,0.0,5.0,False
76,AITraining,RegionE,RegionE,1078,1078,1080.0333333333333,0.0,5.0,False
77,AITraining,RegionF,RegionF,731,731,734.2666666666667,0.0,5.0,False
78,AITraining,RegionA,RegionA,435,435,438.81666666666666,0.0,5.0,False
79,AITraining,RegionD,RegionD,1222,1222,1225.8833333333334,0.0,5.0,False
80,AITraining,RegionD,RegionD,2079,2079,2081.25,0.0,5.0,False
81,AITraining,RegionD,RegionD,814,814,817.0166666666667,0.0,5.0,False
82,RealTimeInference,RegionB,RegionB,1531,1531,1534.45,0.0,5.0,False
83,RealTimeInference,RegionC,RegionC,2209,2209,2212.5333333333333,0.0,5.0,False
84,AITraining,RegionF,RegionF,2,2,6.4,0.0,5.0,False
85,AITraining,RegionB,RegionB,1327,1327,1332.5666666666666,0.0,5.0,False
86,BatchInference,RegionB,RegionB,79,79,82.45,0.0,5.0,False
87,RealTimeInference,RegionB,RegionB,1486,1486,1490.15,0.0,5.0,False
88,BatchInference,RegionC,RegionC,980,980,983.5,0.0,5.0,False
89,RealTimeInference,RegionC,RegionC,986,986,991.5833333333334,0.0,5.0,False
90,AITraining,RegionF,RegionF,322,322,324.6166666666667,0.0,5.0,False
91,RealTimeInference,RegionF,RegionF,1990,1990,1995.9166666666667,0.0,5.0,False
92,RealTimeInference,RegionA,RegionA,2181,2181,2183.616666666667,0.0,5.0,False
93,RealTimeInference,RegionA,RegionA,525,525,527.2833333333333,0.0,5.0,False
94,AITraining,RegionD,RegionD,1946,1946,1952.15,0.0,5.0,False
95,AITraining,RegionE,RegionE,676,676,678.6666666666666,0.0,5.0,False
96,BatchInference,RegionE,RegionE,2161,2161,2165.5333333333333,0.0,5.0,False
97,AITraining,RegionF,RegionF,1733,1733,1735.0166666666667,0.0,5.0,False
98,RealTimeInference,RegionA,RegionA,2208,2208,2214.3,0.0,5.0,False
99,AITraining,RegionD,RegionD,823,823,827.3833333333333,0.0,5.0,False
100,AITraining,RegionD,RegionD,1276,1276,1276.7666666666667,0.0,5.0,False
101,BatchInference,RegionC,RegionC,1529,1529,1530.8,0.0,5.0,False
102,BatchInference,RegionD,RegionD,2119,2119,2122.616666666667,0.0,5.0,False
103,BatchInference,RegionE,RegionE,495,495,497.68333333333334,0.0,5.0,False
104,RealTimeInference,RegionF,RegionF,920,920,922.0833333333334,0.0,5.0,False
105,RealTimeInference,RegionA,RegionA,1384,1384,1385.8833333333334,0.0,5.0,False
106,RealTimeInference,RegionA,RegionA,2268,2268,2269.8,0.0,5.0,False
107,RealTimeInference,RegionB,RegionB,902,902,908.55,0.0,5.0,False
108,RealTimeInference,RegionB,RegionB,290,290,293.3833333333333,0.0,5.0,False
109,AITraining,RegionE,RegionE,241,241,244.61666666666667,0.0,5.0,False
110,RealTimeInference,RegionC,RegionC,276,276,278.8333333333333,0.0,5.0,False
111,RealTimeInference,RegionA,RegionA,1353,1353,1357.7666666666667,0.0,5.0,False
112,RealTimeInference,RegionA,RegionA,2105,2105,2107.4,0.0,5.0,False
113,RealTimeInference,RegionB,RegionB,1140,1140,1142.2833333333333,0.0,5.0,False
114,AITraining,RegionE,RegionE,1988,1988,1994.3333333333333,0.0,5.0,False
115,RealTimeInference,RegionC,RegionC,2208,2208,2212.116666666667,0.0,5.0,False
116,RealTimeInference,RegionC,RegionC,2338,2338,2341.983333333333,0.0,5.0,False
117,AITraining,RegionF,RegionF,1936,1936,1940.55,0.0,5.0,False
118,RealTimeInference,RegionA,RegionA,1937,1937,1940.9166666666667,0.0,5.0,False
119,BatchInference,RegionB,RegionB,779,779,785.2666666666667,0.0,5.0,False
120,RealTimeInference,RegionB,RegionB,397,397,402.43333333333334,0.0,5.0,False
121,AITraining,RegionE,RegionE,1765,1765,1765.2166666666667,0.0,5.0,False
122,BatchInference,RegionD,RegionD,1734,1734,1734.9666666666667,0.0,5.0,False
123,BatchInference,RegionE,RegionE,1912,1912,1915.8166666666666,0.0,5.0,False
124,AITraining,RegionA,RegionA,221,221,221.91666666666666,0.0,5.0,False
125,AITraining,RegionD,RegionD,403,403,409.48333333333335,0.0,5.0,False
126,RealTimeInference,RegionA,RegionA,1649,1649,1653.8166666666666,0.0,5.0,False
127,AITraining,RegionD,RegionD,1389,1389,1392.1666666666667,0.0,5.0,False
128,RealTimeInference,RegionB,RegionB,1018,1018,1020.0833333333334,0.0,5.0,False
129,RealTimeInference,RegionC,RegionC,779,779,781.8333333333334,0.0,5.0,False
130,AITraining,RegionF,RegionF,1837,1837,1837.45,0.0,5.0,False
131,RealTimeInference,RegionA,RegionA,1728,1728,1729.1166666666666,0.0,5.0,False
132,RealTimeInference,RegionA,RegionA,1140,1140,1144.8166666666666,0.0,5.0,False
133,BatchInference,RegionB,RegionB,1023,1023,1028.85,0.0,5.0,False
134,RealTimeInference,RegionB,RegionB,1815,1815,1817.2666666666667,0.0,5.0,False
135,AITraining,RegionE,RegionE,401,401,407.5833333333333,0.0,5.0,False
136,RealTimeInference,RegionC,RegionC,2214,2214,2215.883333333333,0.0,5.0,False
137,RealTimeInference,RegionA,RegionA,382,382,387.1333333333333,0.0,5.0,False
138,RealTimeInference,RegionA,RegionA,681,681,681.8,0.0,5.0,False
139,BatchInference,RegionB,RegionB,1989,1989,1989.5833333333333,0.0,5.0,False
140,BatchInference,RegionC,RegionC,875,875,875.3666666666667,0.0,5.0,False
141,BatchInference,RegionD,RegionD,240,240,240.75,0.0,5.0,False
142,RealTimeInference,RegionC,RegionC,1552,1552,1557.5,0.0,5.0,False
143,RealTimeInference,RegionD,RegionD,1599,1599,1601.5166666666667,0.0,5.0,False
144,BatchInference,RegionA,RegionA,1863,1863,1865.5333333333333,0.0,5.0,False
145,BatchInference,RegionB,RegionB,1732,1732,1736.95,0.0,5.0,False
146,AITraining,RegionD,RegionD,2276,2276,2281.85,0.0,5.0,False
147,AITraining,RegionE,RegionE,1993,1993,1996.25,0.0,5.0,False
148,RealTimeInference,RegionC,RegionC,777,777,779.2333333333333,0.0,5.0,False
149,BatchInference,RegionE,RegionE,891,891,893.9833333333333,0.0,5.0,False
150,RealTimeInference,RegionF,RegionF,2372,2372,2373.05,0.0,5.0,False
151,AITraining,RegionC,RegionC,2220,2220,2221.8333333333335,0.0,5.0,False
152,RealTimeInference,RegionA,RegionA,1284,1284,1285.0333333333333,0.0,5.0,False
153,RealTimeInference,RegionB,RegionB,205,205,206.86666666666667,0.0,5.0,False
154,AITraining,RegionE,RegionE,1952,1952,1958.2333333333333,0.0,5.0,False
155,AITraining,RegionF,RegionF,2175,2175,2181.0666666666666,0.0,5.0,False
156,RealTimeInference,RegionD,RegionD,232,232,237.28333333333333,0.0,5.0,False
157,AITraining,RegionB,RegionB,328,328,334.31666666666666,0.0,5.0,False
158,RealTimeInference,RegionA,RegionA,280,280,282.6,0.0,5.0,False
159,AITraining,RegionD,RegionD,278,278,283.46666666666664,0.0,5.0,False
160,AITraining,RegionE,RegionE,963,963,964.1166666666667,0.0,5.0,False
161,BatchInference,RegionD,RegionD,491,491,493.1,0.0,5.0,False
162,AITraining,RegionF,RegionF,1008,1008,1010.2666666666667,0.0,5.0,False
163,AITraining,RegionF,RegionF,162,162,164.3,0.0,5.0,False
164,AITraining,RegionC,RegionC,335,335,335.1666666666667,0.0,5.0,False
165,BatchInference,RegionB,RegionB,2390,2390,2391.75,0.0,5.0,False
166,AITraining,RegionD,RegionD,2141,2141,2145.1,0.0,5.0,False
167,BatchInference,RegionD,RegionD,1068,1068,1071.3,0.0,5.0,False
168,RealTimeInference,RegionC,RegionC,1286,1286,1287.3,0.0,5.0,False
169,RealTimeInference,RegionC,RegionC,1087,1087,1088.4166666666667,0.0,5.0,False
170,BatchInference,RegionA,RegionA,536,536,537.5833333333334,0.0,5.0,False
171,AITraining,RegionD,RegionD,1228,1228,1231.8166666666666,0.0,5.0,False
172,BatchInference,RegionB,RegionB,1295,1295,1296.7166666666667,0.0,5.0,False
173,RealTimeInference,RegionB,RegionB,38,38,41.55,0.0,5.0,False
174,BatchInference,RegionD,RegionD,2306,2306,2311.8333333333335,0.0,5.0,False
175,RealTimeInference,RegionC,RegionC,300,300,304.3833333333333,0.0,5.0,False
176,AITraining,RegionF,RegionF,873,873,873.5333333333333,0.0,5.0,False
177,AITraining,RegionC,RegionC,1086,1086,1091.5666666666666,0.0,5.0,False
178,RealTimeInference,RegionA,RegionA,1429,1429,1432.15,0.0,5.0,False
179,RealTimeInference,RegionB,RegionB,1000,1000,1004.3166666666667,0.0,5.0,False
180,BatchInference,RegionD,RegionD,1167,1167,1168.75,0.0,5.0,False
181,RealTimeInference,RegionC,RegionC,1794,1794,1794.2166666666667,0.0,5.0,False
182,AITraining,RegionF,RegionF,1239,1239,1244.75,0.0,5.0,False
183,AITraining,RegionA,RegionA,2166,2166,2172.55,0.0,5.0,False
184,RealTimeInference,RegionA,RegionA,2271,2271,2273.6833333333334,0.0,5.0,False
185,BatchInference,RegionB,RegionB,424,424,426.8666666666667,0.0,5.0,False
186,RealTimeInference,RegionB,RegionB,1083,1083,1086.1333333333334,0.0,5.0,False
187,RealTimeInference,RegionB,RegionB,438,438,443.53333333333336,0.0,5.0,False
188,AITraining,RegionF,RegionF,2266,2266,2268.95,0.0,5.0,False
189,RealTimeInference,RegionE,RegionE,1115,1115,1115.8833333333334,0.0,5.0,False
190,BatchInference,RegionA,RegionA,862,862,863.7333333333333,0.0,5.0,False
191,AITraining,RegionD,RegionD,1404,1404,1408.3666666666666,0.0,5.0,False
192,RealTimeInference,RegionB,RegionB,1081,1081,1084.7333333333333,0.0,5.0,False
193,AITraining,RegionE,RegionE,2001,2001,2005.55,0.0,5.0,False
194,BatchInference,RegionD,RegionD,208,208,210.06666666666666,0.0,5.0,False
195,RealTimeInference,RegionC,RegionC,1734,1734,1737.4166666666667,0.0,5.0,False
196,BatchInference,RegionA,RegionA,180,180,186.41666666666666,0.0,5.0,False
197,RealTimeInference,RegionA,RegionA,1366,1366,1370.7666666666667,0.0,5.0,False
198,RealTimeInference,RegionA,RegionA,1072,1072,1078.1,0.0,5.0,False
199,RealTimeInference,RegionB,RegionB,1809,1809,1812.35,0.0,5.0,False
200,AITraining,RegionE,RegionE,1751,1751,1751.75,0.0,5.0,False
201,AITraining,RegionF,RegionF,39,39,40.75,0.0,5.0,False
202,RealTimeInference,RegionD,RegionD,308,308,311.8833333333333,0.0,5.0,False
203,AITraining,RegionB,RegionB,610,610,616.3,0.0,5.0,False
204,AITraining,RegionD,RegionD,147,147,151.8,0.0,5.0,False
205,BatchInference,RegionB,RegionB,2385,2385,2389.9166666666665,0.0,5.0,False
206,AITraining,RegionE,RegionE,606,606,607.1833333333333,0.0,5.0,False
207,BatchInference,RegionD,RegionD,522,522,525.7666666666667,0.0,5.0,False
208,RealTimeInference,RegionC,RegionC,1262,1262,1265.2666666666667,0.0,5.0,False
209,BatchInference,RegionF,RegionF,163,163,164.81666666666666,0.0,5.0,False
210,BatchInference,RegionA,RegionA,860,860,864.0333333333333,0.0,5.0,False
211,AITraining,RegionD,RegionD,1022,1022,1026.5666666666666,0.0,5.0,False
212,AITraining,RegionD,RegionD,421,421,424.5833333333333,0.0,5.0,False
213,BatchInference,RegionD,RegionD,2293,2293,2299.266666666667,0.0,5.0,False
214,BatchInference,RegionD,RegionD,633,633,634.3,0.0,5.0,False
215,RealTimeInference,RegionD,RegionD,665,665,665.5666666666667,0.0,5.0,False
216,RealTimeInference,RegionA,RegionA,1688,1688,1689.0333333333333,0.0,5.0,False
217,RealTimeInference,RegionA,RegionA,734,734,735.1,0.0,5.0,False
218,AITraining,RegionD,RegionD,1360,1360,1363.1666666666667,0.0,5.0,False
219,BatchInference,RegionC,RegionC,1016,1016,1019.8666666666667,0.0,5.0,False
220,BatchInference,RegionD,RegionD,652,652,655.7333333333333,0.0,5.0,False
221,AITraining,RegionF,RegionF,442,442,447.6666666666667,0.0,5.0,False
222,BatchInference,RegionF,RegionF,158,158,159.41666666666666,0.0,5.0,False
223,BatchInference,RegionA,RegionA,911,911,915.3666666666667,0.0,5.0,False
224,RealTimeInference,RegionA,RegionA,1885,1885,1888.05,0.0,5.0,False
225,BatchInference,RegionC,RegionC,1250,1250,1252.9833333333333,0.0,5.0,False
226,RealTimeInference,RegionB,RegionB,913,913,917.8666666666667,0.0,5.0,False
227,RealTimeInference,RegionC,RegionC,791,791,791.2333333333333,0.0,5.0,False
228,BatchInference,RegionF,RegionF,1344,1344,1349.8,0.0,5.0,False
229,BatchInference,RegionA,RegionA,284,284,289.5,0.0,5.0,False
230,BatchInference,RegionA,RegionA,1438,1438,1443.6,0.0,5.0,False
231,AITraining,RegionD,RegionD,2086,2086,2088.35,0.0,5.0,False
232,BatchInference,RegionC,RegionC,2196,2196,2200.35,0.0,5.0,False
233,BatchInference,RegionD,RegionD,113,113,119.21666666666667,0.0,5.0,False
234,RealTimeInference,RegionC,RegionC,1069,1069,1070.6666666666667,0.0,5.0,False
235,RealTimeInference,RegionE,RegionE,2378,2378,2378.4666666666667,0.0,5.0,False
236,BatchInference,RegionA,RegionA,156,156,159.03333333333333,0.0,5.0,False
237,RealTimeInference,RegionA,RegionA,1779,1779,1781.6166666666666,0.0,5.0,False
238,BatchInference,RegionC,RegionC,1284,1284,1290.5333333333333,0.0,5.0,False
239,BatchInference,RegionD,RegionD,2094,2094,2094.1666666666665,0.0,5.0,False
240,RealTimeInference,RegionC,RegionC,1577,1577,1582.95,0.0,5.0,False
241,AITraining,RegionF,RegionF,778,778,781.3333333333334,0.0,5.0,False
242,BatchInference,RegionA,RegionA,181,181,186.35,0.0,5.0,False
243,AITraining,RegionD,RegionD,1786,1786,1788.1,0.0,5.0,False
244,RealTimeInference,RegionA,RegionA,2129,2129,2129.883333333333,0.0,5.0,False
245,AITraining,RegionD,RegionD,807,807,812.4333333333333,0.0,5.0,False
246,BatchInference,RegionD,RegionD,1766,1766,1767.4833333333333,0.0,5.0,False
247,RealTimeInference,RegionC,RegionC,1352,1352,1355.5333333333333,0.0,5.0,False
248,AITraining,RegionF,RegionF,1285,1285,1288.9333333333334,0.0,5.0,False
249,AITraining,RegionB,RegionB,510,510,510.93333333333334,0.0,5.0,False
250,AITraining,RegionD,RegionD,1230,1230,1230.3833333333334,0.0,5.0,False
251,AITraining,RegionD,RegionD,1266,1266,1266.1666666666667,0.0,5.0,False
252,AITraining,RegionE,RegionE,1672,1672,1674.55,0.0,5.0,False
253,BatchInference,RegionD,RegionD,1648,1648,1653.65,0.0,5.0,False
254,AITraining,RegionF,RegionF,1211,1211,1217.1166666666666,0.0,5.0,False
255,AITraining,RegionF,RegionF,521,521,527.3666666666667,0.0,5.0,False
256,RealTimeInference,RegionA,RegionA,1722,1722,1723.65,0.0,5.0,False
257,AITraining,RegionD,RegionD,1552,1552,1557.4166666666667,0.0,5.0,False
258,AITraining,RegionD,RegionD,712,712,715.8166666666667,0.0,5.0,False
259,AITraining,RegionE,RegionE,2331,2331,2334.95,0.0,5.0,False
260,BatchInference,RegionE,RegionE,1663,1663,1666.6833333333334,0.0,5.0,False
261,AITraining,RegionF,RegionF,1,1,5.15,0.0,5.0,False
262,BatchInference,RegionA,RegionA,1175,1175,1175.7333333333333,0.0,5.0,False
263,RealTimeInference,RegionA,RegionA,1760,1760,1761.5166666666667,0.0,5.0,False
264,AITraining,RegionD,RegionD,1319,1319,1319.3166666666666,0.0,5.0,False
265,BatchInference,RegionC,RegionC,1809,1809,1815.2333333333333,0.0,5.0,False
266,BatchInference,RegionD,RegionD,875,875,879.9666666666667,0.0,5.0,False
267,AITraining,RegionF,RegionF,1938,1938,1941.8833333333334,0.0,5.0,False
268,AITraining,RegionF,RegionF,695,695,699.6,0.0,5.0,False
269,AITraining,RegionC,RegionC,347,347,350.76666666666665,0.0,5.0,False
270,BatchInference,RegionB,RegionB,2111,2111,2112.7833333333333,0.0,5.0,False
271,AITraining,RegionD,RegionD,1372,1372,1378.5666666666666,0.0,5.0,False
272,RealTimeInference,RegionB,RegionB,962,962,962.25,0.0,5.0,False
273,AITraining,RegionE,RegionE,1271,1271,1274.4333333333334,0.0,5.0,False
274,RealTimeInference,RegionC,RegionC,815,815,821.1166666666667,0.0,5.0,False
275,RealTimeInference,RegionA,RegionA,100,100,100.53333333333333,0.0,5.0,False
276,RealTimeInference,RegionA,RegionA,1002,1002,1004.9,0.0,5.0,False
277,BatchInference,RegionB,RegionB,298,298,299.53333333333336,0.0,5.0,False
278,BatchInference,RegionC,RegionC,1697,1697,1698.45,0.0,5.0,False
279,AITraining,RegionE,RegionE,2357,2357,2357.1666666666665,0.0,5.0,False
280,RealTimeInference,RegionC,RegionC,1572,1572,1575.5666666666666,0.0,5.0,False
281,BatchInference,RegionF,RegionF,1636,1636,1642.3,0.0,5.0,False
282,RealTimeInference,RegionA,RegionA,604,604,604.8,0.0,5.0,False
283,AITraining,RegionD,RegionD,22,22,24.85,0.0,5.0,False
284,RealTimeInference,RegionB,RegionB,1741,1741,1747.4666666666667,0.0,5.0,False
285,RealTimeInference,RegionB,RegionB,720,720,721.05,0.0,5.0,False
286,AITraining,RegionE,RegionE,2121,2121,2124.85,0.0,5.0,False
287,BatchInference,RegionE,RegionE,205,205,209.4,0.0,5.0,False
288,AITraining,RegionA,RegionA,1020,1020,1023.9666666666667,0.0,5.0,False
289,RealTimeInference,RegionA,RegionA,1869,1869,1870.25,0.0,5.0,False
290,RealTimeInference,RegionA,RegionA,1903,1903,1904.8666666666666,0.0,5.0,False
291,AITraining,RegionD,RegionD,2175,2175,2178.9166666666665,0.0,5.0,False
292,AITraining,RegionE,RegionE,1299,1299,1300.7833333333333,0.0,5.0,False
293,BatchInference,RegionE,RegionE,2067,2067,2072.733333333333,0.0,5.0,False
294,BatchInference,RegionF,RegionF,2244,2244,2249.2833333333333,0.0,5.0,False
295,BatchInference,RegionA,RegionA,651,651,656.7333333333333,0.0,5.0,False
296,AITraining,RegionD,RegionD,1944,1944,1945.9166666666667,0.0,5.0,False
297,BatchInference,RegionC,RegionC,1061,1061,1063.3666666666666,0.0,5.0,False
298,RealTimeInference,RegionB,RegionB,1135,1135,1137.45,0.0,5.0,False
299,AITraining,RegionE,RegionE,1984,1984,1989.65,0.0,5.0,False
300,AITraining,RegionF,RegionF,979,979,984.8166666666667,0.0,5.0,False
301,BatchInference,RegionA,RegionA,1801,1801,1805.5166666666667,0.0,5.0,False
302,RealTimeInference,RegionA,RegionA,1170,1170,1173.5666666666666,0.0,5.0,False
303,RealTimeInference,RegionA,RegionA,1112,1112,1116.15,0.0,5.0,False
304,BatchInference,RegionC,RegionC,1309,1309,1311.0,0.0,5.0,False
305,AITraining,RegionE,RegionE,330,330,336.3833333333333,0.0,5.0,False
306,RealTimeInference,RegionC,RegionC,617,617,620.2166666666667,0.0,5.0,False
307,RealTimeInference,RegionD,RegionD,1568,1568,1574.0166666666667,0.0,5.0,False
308,AITraining,RegionB,RegionB,625,625,626.7,0.0,5.0,False
309,AITraining,RegionD,RegionD,876,876,877.1666666666666,0.0,5.0,False
310,RealTimeInference,RegionB,RegionB,1699,1699,1703.7666666666667,0.0,5.0,False
311,BatchInference,RegionC,RegionC,1355,1355,1356.6833333333334,0.0,5.0,False
312,AITraining,RegionE,RegionE,1908,1908,1908.5166666666667,0.0,5.0,False
313,BatchInference,RegionE,RegionE,255,255,257.3666666666667,0.0,5.0,False
314,RealTimeInference,RegionF,RegionF,1720,1720,1725.9166666666667,0.0,5.0,False
315,BatchInference,RegionA,RegionA,2392,2392,2393.45,0.0,5.0,False
316,AITraining,RegionD,RegionD,80,80,81.36666666666666,0.0,5.0,False
317,AITraining,RegionD,RegionD,1558,1558,1558.9333333333334,0.0,5.0,False
318,BatchInference,RegionD,RegionD,24,24,29.983333333333334,0.0,5.0,False
319,BatchInference,RegionE,RegionE,1223,1223,1223.95,0.0,5.0,False
320,BatchInference,RegionF,RegionF,1716,1716,1721.0166666666667,0.0,5.0,False
321,AITraining,RegionB,RegionB,2236,2236,2238.0333333333333,0.0,5.0,False
322,AITraining,RegionD,RegionD,903,903,906.15,0.0,5.0,False
323,BatchInference,RegionB,RegionB,898,898,900.2666666666667,0.0,5.0,False
324,BatchInference,RegionC,RegionC,1785,1785,1785.6166666666666,0.0,5.0,False
325,BatchInference,RegionD,RegionD,118,118,124.58333333333333,0.0,5.0,False
326,BatchInference,RegionE,RegionE,1376,1376,1376.3833333333334,0.0,5.0,False
327,AITraining,RegionF,RegionF,1656,1656,1662.3333333333333,0.0,5.0,False
328,AITraining,RegionC,RegionC,676,676,678.0,0.0,5.0,False
329,BatchInference,RegionB,RegionB,522,522,526.1333333333333,0.0,5.0,False
330,AITraining,RegionD,RegionD,2187,2187,2192.05,0.0,5.0,False
331,RealTimeInference,RegionB,RegionB,1613,1613,1616.35,0.0,5.0,False
332,AITraining,RegionE,RegionE,2311,2311,2311.616666666667,0.0,5.0,False
333,AITraining,RegionF,RegionF,111,111,115.7,0.0,5.0,False
334,RealTimeInference,RegionA,RegionA,1755,1755,1757.25,0.0,5.0,False
335,RealTimeInference,RegionA,RegionA,1891,1891,1893.5666666666666,0.0,5.0,False
336,RealTimeInference,RegionA,RegionA,205,205,205.56666666666666,0.0,5.0,False
337,BatchInference,RegionC,RegionC,1552,1552,1553.2666666666667,0.0,5.0,False
338,BatchInference,RegionD,RegionD,866,866,868.5833333333334,0.0,5.0,False
339,BatchInference,RegionE,RegionE,1338,1338,1340.0,0.0,5.0,False
340,BatchInference,RegionF,RegionF,1552,1552,1556.55,0.0,5.0,False
